CODE;SUBCODE;X;Y;Z;RFLNAAM;DIJKPAAL;Afstand Profielpunten
999;999;157696.52750;424602.37205;5.379000;AD664M80;;
999;999;157696.96318;424603.27216;5.380800;AD664M80;;
999;999;157697.39885;424604.17226;5.405100;AD664M80;;
999;999;157697.83453;424605.07237;5.386000;AD664M80;;
999;999;157698.27020;424605.97247;5.400400;AD664M80;;
999;999;157698.70588;424606.87257;5.383600;AD664M80;;
999;999;157699.14155;424607.77268;5.398500;AD664M80;;
999;999;157699.57723;424608.67278;5.406300;AD664M80;;
999;999;157700.01290;424609.57289;5.388200;AD664M80;;
999;999;157700.44858;424610.47299;5.386700;AD664M80;;
999;999;157700.88425;424611.37309;5.379600;AD664M80;;
999;999;157701.31993;424612.27320;5.470200;AD664M80;;
999;999;157701.75560;424613.17330;999999.000000;AD664M80;;
999;999;157702.19128;424614.07341;5.309500;AD664M80;;
999;999;157702.62695;424614.97351;5.345400;AD664M80;;
999;999;157703.06263;424615.87361;5.265300;AD664M80;;
999;999;157703.49830;424616.77372;5.168200;AD664M80;;
999;999;157703.93398;424617.67382;5.139700;AD664M80;;
999;999;157704.36965;424618.57393;5.098800;AD664M80;;
999;999;157704.80533;424619.47403;5.086900;AD664M80;;
999;999;157705.24100;424620.37413;5.036400;AD664M80;;
999;999;157705.67668;424621.27424;5.011200;AD664M80;;
999;999;157706.11235;424622.17434;4.971800;AD664M80;;
999;999;157706.54803;424623.07445;4.960900;AD664M80;;
999;999;157706.98370;424623.97455;4.940500;AD664M80;;
999;999;157707.41938;424624.87465;4.923000;AD664M80;;
999;999;157707.85505;424625.77476;4.874500;AD664M80;;
999;999;157708.29073;424626.67486;4.878200;AD664M80;;
999;999;157708.72640;424627.57497;4.907200;AD664M80;;
999;999;157709.16208;424628.47507;4.820700;AD664M80;;
999;999;157709.59775;424629.37517;4.439400;AD664M80;;
999;999;157710.03343;424630.27528;4.320100;AD664M80;;
999;999;157710.46910;424631.17538;4.503100;AD664M80;;
999;999;157710.90478;424632.07549;4.980600;AD664M80;;
999;999;157711.34045;424632.97559;5.407700;AD664M80;;
999;999;157711.77613;424633.87569;5.526600;AD664M80;;
999;999;157712.21180;424634.77580;5.534800;AD664M80;;
999;999;157712.64748;424635.67590;5.535600;AD664M80;;
999;999;157713.08315;424636.57601;5.523100;AD664M80;;
999;999;157713.51883;424637.47611;5.487800;AD664M80;;
999;999;157713.95450;424638.37621;5.512500;AD664M80;;
999;999;157714.39018;424639.27632;5.514200;AD664M80;;
999;999;157714.82585;424640.17642;5.518800;AD664M80;;
999;999;157715.26153;424641.07653;5.520200;AD664M80;;
999;999;157715.69720;424641.97663;5.530000;AD664M80;;
999;999;157716.13288;424642.87673;5.554100;AD664M80;;
999;999;157716.56855;424643.77684;5.569300;AD664M80;;
999;999;157717.00423;424644.67694;5.549500;AD664M80;;
999;999;157717.43990;424645.57705;5.560500;AD664M80;;
999;999;157717.87558;424646.47715;5.555500;AD664M80;;
999;999;157718.31125;424647.37726;5.505900;AD664M80;;
999;999;157718.74693;424648.27736;5.459700;AD664M80;;
999;999;157719.18260;424649.17746;5.532000;AD664M80;;
999;999;157719.61828;424650.07757;5.576100;AD664M80;;
999;999;157720.05395;424650.97767;5.480400;AD664M80;;
999;999;157720.48963;424651.87778;5.530000;AD664M80;;
999;999;157720.92530;424652.77788;5.520000;AD664M80;;
999;999;157721.36098;424653.67798;5.513900;AD664M80;;
999;999;157721.79665;424654.57809;5.516000;AD664M80;;
999;999;157722.23233;424655.47819;5.510400;AD664M80;;
999;999;157722.66800;424656.37830;5.529700;AD664M80;;
999;999;157723.10368;424657.27840;5.539800;AD664M80;;
999;999;157723.53935;424658.17850;5.592800;AD664M80;;
999;999;157723.97503;424659.07861;5.839500;AD664M80;;
999;999;157724.41070;424659.97871;999999.000000;AD664M80;;
999;999;157724.84638;424660.87882;5.780000;AD664M80;;
999;999;157725.28205;424661.77892;5.784300;AD664M80;;
999;999;157725.71773;424662.67902;5.875900;AD664M80;;
999;999;157726.15340;424663.57913;999999.000000;AD664M80;;
999;999;157726.58908;424664.47923;5.990100;AD664M80;;
999;999;157727.02475;424665.37934;5.992400;AD664M80;;
999;999;157727.46043;424666.27944;5.992200;AD664M80;;
999;999;157727.89610;424667.17954;6.033400;AD664M80;;
999;999;157728.33178;424668.07965;7.121000;AD664M80;;
999;999;157728.76745;424668.97975;7.200500;AD664M80;;
999;999;157729.20313;424669.87986;7.179200;AD664M80;;
999;999;157729.63880;424670.77996;7.210100;AD664M80;;
999;999;157730.07448;424671.68006;7.326000;AD664M80;;
999;999;157730.51015;424672.58017;7.400100;AD664M80;;
999;999;157730.94583;424673.48027;7.479600;AD664M80;;
999;999;157731.38150;424674.38038;7.791100;AD664M80;;
999;999;157731.81718;424675.28048;8.396200;AD664M80;;
999;999;157732.25285;424676.18058;8.644100;AD664M80;;
999;999;157732.68853;424677.08069;8.709100;AD664M80;;
999;999;157733.12420;424677.98079;8.705300;AD664M80;;
999;999;157733.55988;424678.88090;8.661000;AD664M80;;
999;999;157733.99555;424679.78100;8.630700;AD664M80;;
999;999;157734.43123;424680.68110;8.505600;AD664M80;;
999;999;157734.86690;424681.58121;8.180800;AD664M80;;
999;999;157735.30258;424682.48131;7.882500;AD664M80;;
999;999;157735.73825;424683.38142;7.431400;AD664M80;;
999;999;157736.17393;424684.28152;6.962800;AD664M80;;
999;999;157736.60960;424685.18162;6.513800;AD664M80;;
999;999;157737.04528;424686.08173;6.091200;AD664M80;;
999;999;157737.48095;424686.98183;5.946700;AD664M80;;
999;999;157737.91663;424687.88194;5.672400;AD664M80;;
999;999;157738.35230;424688.78204;5.384200;AD664M80;;
999;999;157738.78798;424689.68214;5.114600;AD664M80;;
999;999;157739.22365;424690.58225;4.957000;AD664M80;;
999;999;157739.65933;424691.48235;4.904600;AD664M80;;
999;999;157740.09500;424692.38246;4.899300;AD664M80;;
999;999;157740.53068;424693.28256;4.878400;AD664M80;;
999;999;157740.96635;424694.18266;4.892300;AD664M80;;
999;999;157741.40203;424695.08277;4.878400;AD664M80;;
999;999;157741.83770;424695.98287;4.863000;AD664M80;;
999;999;157742.27338;424696.88298;4.877800;AD664M80;;
999;999;157742.70905;424697.78308;4.897900;AD664M80;;
999;999;157743.14473;424698.68318;4.891600;AD664M80;;
999;999;157743.58040;424699.58329;4.910500;AD664M80;;
999;999;157744.01608;424700.48339;4.973900;AD664M80;;
999;999;157744.45175;424701.38350;5.008300;AD664M80;;
999;999;157744.88743;424702.28360;5.018500;AD664M80;;
999;999;157745.32310;424703.18371;4.981700;AD664M80;;
999;999;157745.75878;424704.08381;4.938600;AD664M80;;
999;999;157746.19445;424704.98391;4.809300;AD664M80;;
999;999;157746.63013;424705.88402;4.624000;AD664M80;;
999;999;157747.06580;424706.78412;4.466300;AD664M80;;
999;999;157747.50148;424707.68423;4.291700;AD664M80;;
999;999;157747.93715;424708.58433;4.134400;AD664M80;;
999;999;157748.37283;424709.48443;4.018600;AD664M80;;
999;999;157748.80850;424710.38454;3.838200;AD664M80;;
999;999;157749.24418;424711.28464;3.776100;AD664M80;;
999;999;157749.67985;424712.18475;3.739000;AD664M80;;
999;999;157750.11553;424713.08485;3.759400;AD664M80;;
999;999;157750.55120;424713.98495;3.753600;AD664M80;;
999;999;157750.98688;424714.88506;3.711900;AD664M80;;
999;999;157751.42255;424715.78516;3.753500;AD664M80;;
999;999;157751.85823;424716.68527;3.726700;AD664M80;;
999;999;157752.29390;424717.58537;3.712200;AD664M80;;
999;999;157752.72958;424718.48547;3.711000;AD664M80;;
999;999;157753.16525;424719.38558;3.774900;AD664M80;;
999;999;157753.60093;424720.28568;3.779100;AD664M80;;
999;999;157754.03660;424721.18579;3.751100;AD664M80;;
999;999;157754.47228;424722.08589;3.767400;AD664M80;;
999;999;157754.90795;424722.98599;3.742600;AD664M80;;
999;999;157755.34363;424723.88610;3.766300;AD664M80;;
999;999;157755.77930;424724.78620;3.799900;AD664M80;;
999;999;157756.21498;424725.68631;3.800600;AD664M80;;
999;999;157756.65065;424726.58641;3.810100;AD664M80;;
999;999;157757.08633;424727.48651;3.803400;AD664M80;;
999;999;157757.52200;424728.38662;3.801800;AD664M80;;
999;999;157757.95768;424729.28672;3.743700;AD664M80;;
999;999;157758.39335;424730.18683;3.665500;AD664M80;;
999;999;157758.82903;424731.08693;3.509900;AD664M80;;
999;999;157759.26470;424731.98703;3.351700;AD664M80;;
999;999;157759.70038;424732.88714;3.095400;AD664M80;;
999;999;157760.13605;424733.78724;2.802200;AD664M80;;
999;999;157760.57173;424734.68735;2.475000;AD664M80;;
999;999;157761.00741;424735.58745;2.022200;AD664M80;;
999;999;157761.44308;424736.48755;1.816400;AD664M80;;
999;999;157761.87876;424737.38766;1.377700;AD664M80;;
999;999;157762.31443;424738.28776;1.067800;AD664M80;;
999;999;157762.75011;424739.18787;0.638300;AD664M80;;
999;999;157763.18578;424740.08797;999999.000000;AD664M80;;
999;999;157763.62146;424740.98807;999999.000000;AD664M80;;
999;999;157764.05713;424741.88818;999999.000000;AD664M80;;
999;999;157764.49281;424742.78828;999999.000000;AD664M80;;
999;999;157764.92848;424743.68839;999999.000000;AD664M80;;
999;999;157765.36416;424744.58849;999999.000000;AD664M80;;
999;999;157765.79983;424745.48859;999999.000000;AD664M80;;
999;999;157766.23551;424746.38870;999999.000000;AD664M80;;
999;999;157766.67118;424747.28880;999999.000000;AD664M80;;
999;999;157767.10686;424748.18891;999999.000000;AD664M80;;
999;999;157767.54253;424749.08901;999999.000000;AD664M80;;
999;999;157767.97821;424749.98911;999999.000000;AD664M80;;
999;999;157768.41388;424750.88922;999999.000000;AD664M80;;
999;999;157768.84956;424751.78932;999999.000000;AD664M80;;
999;999;157769.28523;424752.68943;999999.000000;AD664M80;;
999;999;157769.72091;424753.58953;999999.000000;AD664M80;;
999;999;157770.15658;424754.48963;999999.000000;AD664M80;;
999;999;157770.59226;424755.38974;999999.000000;AD664M80;;
999;999;157771.02793;424756.28984;999999.000000;AD664M80;;
999;999;157771.46361;424757.18995;999999.000000;AD664M80;;
999;999;157771.89928;424758.09005;999999.000000;AD664M80;;
999;999;157772.33496;424758.99016;999999.000000;AD664M80;;
999;999;157772.77063;424759.89026;999999.000000;AD664M80;;
999;999;157773.20631;424760.79036;999999.000000;AD664M80;;
999;999;157773.64198;424761.69047;999999.000000;AD664M80;;
999;999;157774.07766;424762.59057;999999.000000;AD664M80;;
999;999;157774.51333;424763.49068;999999.000000;AD664M80;;
999;999;157774.94901;424764.39078;999999.000000;AD664M80;;
999;999;157775.38468;424765.29088;999999.000000;AD664M80;;
999;999;157775.82036;424766.19099;999999.000000;AD664M80;;
999;999;157776.25603;424767.09109;999999.000000;AD664M80;;
999;999;157456.14212;424633.74662;4.792400;AD667M40;;
999;999;157456.51005;424634.67647;4.794300;AD667M40;;
999;999;157456.87799;424635.60632;4.789900;AD667M40;;
999;999;157457.24592;424636.53617;4.771400;AD667M40;;
999;999;157457.61386;424637.46602;4.780600;AD667M40;;
999;999;157457.98180;424638.39587;4.772800;AD667M40;;
999;999;157458.34973;424639.32572;4.761000;AD667M40;;
999;999;157458.71767;424640.25558;4.762100;AD667M40;;
999;999;157459.08560;424641.18543;4.752400;AD667M40;;
999;999;157459.45354;424642.11528;999999.000000;AD667M40;;
999;999;157459.82147;424643.04513;999999.000000;AD667M40;;
999;999;157460.18941;424643.97498;999999.000000;AD667M40;;
999;999;157460.55735;424644.90483;999999.000000;AD667M40;;
999;999;157460.92528;424645.83468;999999.000000;AD667M40;;
999;999;157461.29322;424646.76453;999999.000000;AD667M40;;
999;999;157461.66115;424647.69439;999999.000000;AD667M40;;
999;999;157462.02909;424648.62424;999999.000000;AD667M40;;
999;999;157462.39702;424649.55409;999999.000000;AD667M40;;
999;999;157462.76496;424650.48394;999999.000000;AD667M40;;
999;999;157463.13290;424651.41379;999999.000000;AD667M40;;
999;999;157463.50083;424652.34364;999999.000000;AD667M40;;
999;999;157463.86877;424653.27349;999999.000000;AD667M40;;
999;999;157464.23670;424654.20334;999999.000000;AD667M40;;
999;999;157464.60464;424655.13320;999999.000000;AD667M40;;
999;999;157464.97257;424656.06305;999999.000000;AD667M40;;
999;999;157465.34051;424656.99290;999999.000000;AD667M40;;
999;999;157465.70845;424657.92275;999999.000000;AD667M40;;
999;999;157466.07638;424658.85260;999999.000000;AD667M40;;
999;999;157466.44432;424659.78245;999999.000000;AD667M40;;
999;999;157466.81225;424660.71230;4.890100;AD667M40;;
999;999;157467.18019;424661.64215;4.862900;AD667M40;;
999;999;157467.54812;424662.57200;4.510200;AD667M40;;
999;999;157467.91606;424663.50186;4.029100;AD667M40;;
999;999;157468.28400;424664.43171;3.450300;AD667M40;;
999;999;157468.65193;424665.36156;2.768200;AD667M40;;
999;999;157469.01987;424666.29141;2.638100;AD667M40;;
999;999;157469.38780;424667.22126;3.050800;AD667M40;;
999;999;157469.75574;424668.15111;3.651000;AD667M40;;
999;999;157470.12367;424669.08096;3.659000;AD667M40;;
999;999;157470.49161;424670.01081;3.611200;AD667M40;;
999;999;157470.85955;424670.94067;3.580100;AD667M40;;
999;999;157471.22748;424671.87052;3.554200;AD667M40;;
999;999;157471.59542;424672.80037;3.566100;AD667M40;;
999;999;157471.96335;424673.73022;3.599000;AD667M40;;
999;999;157472.33129;424674.66007;3.578400;AD667M40;;
999;999;157472.69923;424675.58992;3.611900;AD667M40;;
999;999;157473.06716;424676.51977;3.648700;AD667M40;;
999;999;157473.43510;424677.44962;3.689600;AD667M40;;
999;999;157473.80303;424678.37948;3.696500;AD667M40;;
999;999;157474.17097;424679.30933;3.686200;AD667M40;;
999;999;157474.53890;424680.23918;3.713800;AD667M40;;
999;999;157474.90684;424681.16903;3.754100;AD667M40;;
999;999;157475.27478;424682.09888;3.828500;AD667M40;;
999;999;157475.64271;424683.02873;3.878100;AD667M40;;
999;999;157476.01065;424683.95858;3.875300;AD667M40;;
999;999;157476.37858;424684.88843;3.913800;AD667M40;;
999;999;157476.74652;424685.81829;3.918300;AD667M40;;
999;999;157477.11445;424686.74814;3.976900;AD667M40;;
999;999;157477.48239;424687.67799;4.028900;AD667M40;;
999;999;157477.85033;424688.60784;4.050300;AD667M40;;
999;999;157478.21826;424689.53769;4.162400;AD667M40;;
999;999;157478.58620;424690.46754;4.136400;AD667M40;;
999;999;157478.95413;424691.39739;4.196900;AD667M40;;
999;999;157479.32207;424692.32724;4.257200;AD667M40;;
999;999;157479.69000;424693.25710;4.284000;AD667M40;;
999;999;157480.05794;424694.18695;4.357200;AD667M40;;
999;999;157480.42588;424695.11680;4.395400;AD667M40;;
999;999;157480.79381;424696.04665;999999.000000;AD667M40;;
999;999;157481.16175;424696.97650;999999.000000;AD667M40;;
999;999;157481.52968;424697.90635;999999.000000;AD667M40;;
999;999;157481.89762;424698.83620;999999.000000;AD667M40;;
999;999;157482.26555;424699.76605;5.093700;AD667M40;;
999;999;157482.63349;424700.69590;5.353300;AD667M40;;
999;999;157483.00143;424701.62576;999999.000000;AD667M40;;
999;999;157483.36936;424702.55561;999999.000000;AD667M40;;
999;999;157483.73730;424703.48546;999999.000000;AD667M40;;
999;999;157484.10523;424704.41531;999999.000000;AD667M40;;
999;999;157484.47317;424705.34516;999999.000000;AD667M40;;
999;999;157484.84110;424706.27501;999999.000000;AD667M40;;
999;999;157485.20904;424707.20486;999999.000000;AD667M40;;
999;999;157485.57698;424708.13471;999999.000000;AD667M40;;
999;999;157485.94491;424709.06457;999999.000000;AD667M40;;
999;999;157486.31285;424709.99442;999999.000000;AD667M40;;
999;999;157486.68078;424710.92427;6.153600;AD667M40;;
999;999;157487.04872;424711.85412;6.140300;AD667M40;;
999;999;157487.41665;424712.78397;999999.000000;AD667M40;;
999;999;157487.78459;424713.71382;999999.000000;AD667M40;;
999;999;157488.15253;424714.64367;999999.000000;AD667M40;;
999;999;157488.52046;424715.57352;999999.000000;AD667M40;;
999;999;157488.88840;424716.50338;999999.000000;AD667M40;;
999;999;157489.25633;424717.43323;999999.000000;AD667M40;;
999;999;157489.62427;424718.36308;6.369500;AD667M40;;
999;999;157489.99221;424719.29293;6.677400;AD667M40;;
999;999;157490.36014;424720.22278;7.105800;AD667M40;;
999;999;157490.72808;424721.15263;7.561000;AD667M40;;
999;999;157491.09601;424722.08248;7.901900;AD667M40;;
999;999;157491.46395;424723.01233;8.273800;AD667M40;;
999;999;157491.83188;424723.94219;8.485200;AD667M40;;
999;999;157492.19982;424724.87204;8.665100;AD667M40;;
999;999;157492.56776;424725.80189;8.622600;AD667M40;;
999;999;157492.93569;424726.73174;8.622400;AD667M40;;
999;999;157493.30363;424727.66159;8.593900;AD667M40;;
999;999;157493.67156;424728.59144;8.537600;AD667M40;;
999;999;157494.03950;424729.52129;8.372700;AD667M40;;
999;999;157494.40743;424730.45114;8.276800;AD667M40;;
999;999;157494.77537;424731.38100;7.966900;AD667M40;;
999;999;157495.14331;424732.31085;7.608000;AD667M40;;
999;999;157495.51124;424733.24070;7.229100;AD667M40;;
999;999;157495.87918;424734.17055;6.959300;AD667M40;;
999;999;157496.24711;424735.10040;6.480300;AD667M40;;
999;999;157496.61505;424736.03025;6.162500;AD667M40;;
999;999;157496.98298;424736.96010;5.961800;AD667M40;;
999;999;157497.35092;424737.88995;5.543000;AD667M40;;
999;999;157497.71886;424738.81980;5.197100;AD667M40;;
999;999;157498.08679;424739.74966;4.734300;AD667M40;;
999;999;157498.45473;424740.67951;4.408300;AD667M40;;
999;999;157498.82266;424741.60936;4.077000;AD667M40;;
999;999;157499.19060;424742.53921;4.015500;AD667M40;;
999;999;157499.55853;424743.46906;3.947200;AD667M40;;
999;999;157499.92647;424744.39891;3.935900;AD667M40;;
999;999;157500.29441;424745.32876;3.961400;AD667M40;;
999;999;157500.66234;424746.25861;3.970500;AD667M40;;
999;999;157501.03028;424747.18847;3.975000;AD667M40;;
999;999;157501.39821;424748.11832;3.956300;AD667M40;;
999;999;157501.76615;424749.04817;3.929800;AD667M40;;
999;999;157502.13408;424749.97802;3.974700;AD667M40;;
999;999;157502.50202;424750.90787;3.983300;AD667M40;;
999;999;157502.86996;424751.83772;3.973300;AD667M40;;
999;999;157503.23789;424752.76757;3.967200;AD667M40;;
999;999;157503.60583;424753.69742;4.019400;AD667M40;;
999;999;157503.97376;424754.62728;3.996100;AD667M40;;
999;999;157504.34170;424755.55713;3.999200;AD667M40;;
999;999;157504.70963;424756.48698;3.998700;AD667M40;;
999;999;157505.07757;424757.41683;3.963800;AD667M40;;
999;999;157505.44551;424758.34668;3.912000;AD667M40;;
999;999;157505.81344;424759.27653;3.932700;AD667M40;;
999;999;157506.18138;424760.20638;3.913500;AD667M40;;
999;999;157506.54931;424761.13623;3.917500;AD667M40;;
999;999;157506.91725;424762.06609;3.873900;AD667M40;;
999;999;157507.28519;424762.99594;3.846900;AD667M40;;
999;999;157507.65312;424763.92579;3.827100;AD667M40;;
999;999;157508.02106;424764.85564;3.821300;AD667M40;;
999;999;157508.38899;424765.78549;3.814200;AD667M40;;
999;999;157508.75693;424766.71534;3.825700;AD667M40;;
999;999;157509.12486;424767.64519;3.814800;AD667M40;;
999;999;157509.49280;424768.57504;3.803700;AD667M40;;
999;999;157509.86074;424769.50489;3.824300;AD667M40;;
999;999;157510.22867;424770.43475;3.870600;AD667M40;;
999;999;157510.59661;424771.36460;3.811700;AD667M40;;
999;999;157510.96454;424772.29445;3.810600;AD667M40;;
999;999;157511.33248;424773.22430;3.770200;AD667M40;;
999;999;157511.70041;424774.15415;3.714100;AD667M40;;
999;999;157512.06835;424775.08400;3.670300;AD667M40;;
999;999;157512.43629;424776.01385;3.681100;AD667M40;;
